,u,i,ts,label,idx
780,35,1245,669664.0,0.0,781
781,5,1278,670459.0,0.0,782
782,15,1033,670905.0,0.0,783
783,15,1033,671702.0,0.0,784
784,29,1279,672194.0,0.0,785
785,4,1280,672491.0,0.0,786
786,4,988,672875.0,0.0,787
787,5,1281,675269.0,0.0,788
788,16,1243,676966.0,0.0,789
789,11,1014,677594.0,0.0,790
790,8,1191,678509.0,0.0,791
791,9,1051,679894.0,0.0,792
792,2,1106,680421.0,0.0,793
793,2,1138,680746.0,0.0,794
794,28,1196,681163.0,0.0,795
795,2,1156,681320.0,0.0,796
796,28,1194,681404.0,0.0,797
797,28,1195,681614.0,0.0,798
798,5,1017,681920.0,0.0,799
799,28,1191,682034.0,0.0,800
800,21,1113,682254.0,0.0,801
801,28,1189,682254.0,0.0,802
802,2,1138,682369.0,0.0,803
803,2,1138,683031.0,0.0,804
804,2,1138,684835.0,0.0,805
805,2,1231,685774.0,0.0,806
806,2,990,686612.0,0.0,807
807,23,1153,687292.0,0.0,808
808,5,1282,688071.0,0.0,809
809,2,990,688156.0,0.0,810
810,33,1283,688547.0,0.0,811
811,33,1284,688994.0,0.0,812
812,33,1265,690285.0,0.0,813
813,5,1285,690750.0,0.0,814
814,16,1243,690822.0,0.0,815
815,33,1286,692035.0,0.0,816
816,33,1287,692341.0,0.0,817
817,3,1056,693204.0,0.0,818
818,3,1096,693432.0,0.0,819
819,3,1087,693669.0,0.0,820
820,3,1059,693926.0,0.0,821
821,33,1056,695307.0,0.0,822
822,3,1288,696785.0,0.0,823
823,2,990,700243.0,0.0,824
824,33,1289,707578.0,0.0,825
825,33,1290,707801.0,0.0,826
826,33,1148,709883.0,0.0,827
827,33,1170,710363.0,0.0,828
828,3,1291,714161.0,0.0,829
829,4,1168,715582.0,0.0,830
830,18,1190,716014.0,0.0,831
831,33,1292,717249.0,0.0,832
832,4,1057,717898.0,0.0,833
833,15,1033,718560.0,0.0,834
834,33,1176,718787.0,0.0,835
835,15,1033,719357.0,0.0,836
836,8,1059,726901.0,0.0,837
837,30,1015,727415.0,0.0,838
838,28,1156,729117.0,0.0,839
839,8,1050,729475.0,0.0,840
840,28,1251,730056.0,0.0,841
841,10,1133,732535.0,0.0,842
842,28,1026,732964.0,0.0,843
843,28,1293,733447.0,0.0,844
844,28,1050,734542.0,0.0,845
845,12,1098,739847.0,0.0,846
846,10,1259,743251.0,0.0,847
847,36,1294,743766.0,0.0,848
848,30,1295,744021.0,0.0,849
849,36,1265,744237.0,0.0,850
850,10,1296,744511.0,0.0,851
851,36,1110,744518.0,0.0,852
852,10,1070,745175.0,0.0,853
853,4,1297,745344.0,0.0,854
854,36,1298,745399.0,0.0,855
855,30,1214,745423.0,0.0,856
856,10,1299,745510.0,0.0,857
857,4,989,745594.0,0.0,858
858,9,1165,746542.0,0.0,859
859,37,1300,746608.0,0.0,860
860,9,1039,747194.0,0.0,861
861,17,1202,747826.0,0.0,862
862,9,1224,748693.0,0.0,863
863,29,1142,749781.0,0.0,864
864,9,1179,749817.0,0.0,865
865,17,1236,749929.0,0.0,866
866,36,1114,749997.0,0.0,867
867,4,1297,750084.0,0.0,868
868,36,1221,751378.0,0.0,869
869,15,1056,751900.0,0.0,870
870,37,1262,751933.0,0.0,871
871,38,1005,751970.0,0.0,872
872,1,1231,752072.0,0.0,873
873,15,1096,752110.0,0.0,874
874,1,1056,752296.0,0.0,875
875,1,1270,752818.0,0.0,876
876,21,1079,752928.0,0.0,877
877,1,1271,753089.0,0.0,878
878,1,981,753427.0,0.0,879
879,1,1057,753688.0,0.0,880
880,21,1301,753837.0,0.0,881
881,13,1066,754047.0,0.0,882
882,13,1302,754405.0,0.0,883
883,21,1211,754539.0,0.0,884
884,39,1176,755372.0,0.0,885
885,18,1038,755408.0,0.0,886
886,17,1303,755986.0,0.0,887
887,39,1034,756471.0,0.0,888
888,36,1294,757156.0,0.0,889
889,18,1060,757571.0,0.0,890
890,4,1230,757660.0,0.0,891
891,4,1072,757956.0,0.0,892
892,38,1140,759091.0,0.0,893
893,36,1272,759669.0,0.0,894
894,37,1168,760185.0,0.0,895
895,37,1260,760415.0,0.0,896
896,21,1067,760430.0,0.0,897
897,37,1244,760625.0,0.0,898
898,37,1262,760865.0,0.0,899
899,37,1153,761065.0,0.0,900
900,37,1263,761265.0,0.0,901
901,37,1264,761625.0,0.0,902
902,37,1304,761985.0,0.0,903
903,37,1300,762436.0,0.0,904
904,39,1305,762606.0,0.0,905
905,37,1306,762716.0,0.0,906
906,2,1224,762834.0,0.0,907
907,39,1135,762938.0,0.0,908
908,21,1067,763189.0,0.0,909
909,8,1191,763960.0,0.0,910
910,5,1023,765491.0,0.0,911
911,21,1197,766264.0,0.0,912
912,24,1295,766294.0,0.0,913
913,39,1237,769716.0,0.0,914
914,40,1193,771835.0,0.0,915
915,18,1038,772222.0,0.0,916
916,2,1224,773427.0,0.0,917
917,3,984,774119.0,0.0,918
918,9,1039,775560.0,0.0,919
919,41,1155,777698.0,0.0,920
920,29,1121,777837.0,0.0,921
921,18,1038,778303.0,0.0,922
922,7,1259,780535.0,0.0,923
923,28,1033,780700.0,0.0,924
924,36,1212,781824.0,0.0,925
925,3,1157,785642.0,0.0,926
926,18,1038,785712.0,0.0,927
927,15,1096,787611.0,0.0,928
928,33,1307,789861.0,0.0,929
929,29,1131,790324.0,0.0,930
930,2,1308,790692.0,0.0,931
931,33,1096,791031.0,0.0,932
932,2,1106,791404.0,0.0,933
933,33,1058,791844.0,0.0,934
934,33,1095,793230.0,0.0,935
935,33,1309,794603.0,0.0,936
936,33,1310,795301.0,0.0,937
937,33,1311,797390.0,0.0,938
938,2,1106,798043.0,0.0,939
939,6,1312,798202.0,0.0,940
940,4,1313,799607.0,0.0,941
941,18,1139,799711.0,0.0,942
942,33,1314,799748.0,0.0,943
943,4,1315,800086.0,0.0,944
944,33,1316,802067.0,0.0,945
945,4,1169,802275.0,0.0,946
946,6,1100,802345.0,0.0,947
947,6,1317,802919.0,0.0,948
948,33,1318,803147.0,0.0,949
949,18,1038,806130.0,0.0,950
950,18,1139,809724.0,0.0,951
951,30,1259,809748.0,0.0,952
952,18,1038,816142.0,0.0,953
953,37,1074,816788.0,0.0,954
954,28,1050,817213.0,0.0,955
955,39,1117,818504.0,0.0,956
956,28,1293,818556.0,0.0,957
957,8,1077,819258.0,0.0,958
958,18,1139,819753.0,0.0,959
959,37,1220,819839.0,0.0,960
960,37,1222,821479.0,0.0,961
961,39,1011,821677.0,0.0,962
962,37,1223,821919.0,0.0,963
963,15,1231,821972.0,0.0,964
964,27,1128,822149.0,0.0,965
965,27,1119,822469.0,0.0,966
966,36,1294,823198.0,0.0,967
967,37,1220,823269.0,0.0,968
968,37,1221,824319.0,0.0,969
969,36,1222,825810.0,0.0,970
970,10,1319,826922.0,0.0,971
971,10,1320,827106.0,0.0,972
972,15,1231,828542.0,0.0,973
973,10,1316,828551.0,0.0,974
974,15,1033,830145.0,0.0,975
975,10,1021,830656.0,0.0,976
976,39,1254,832246.0,0.0,977
977,5,1281,832923.0,0.0,978
978,4,998,834638.0,0.0,979
979,4,1175,834928.0,0.0,980
980,5,1001,837095.0,0.0,981
981,10,1321,838142.0,0.0,982
982,10,1001,838862.0,0.0,983
983,9,1098,839604.0,0.0,984
984,18,1038,840631.0,0.0,985
985,18,1190,841780.0,0.0,986
986,4,1146,842524.0,0.0,987
987,4,1000,842836.0,0.0,988
988,18,1139,843205.0,0.0,989
989,4,1322,843286.0,0.0,990
990,4,1323,843533.0,0.0,991
991,4,1324,844248.0,0.0,992
992,4,995,845318.0,0.0,993
993,24,1106,845334.0,0.0,994
994,12,1133,845919.0,0.0,995
995,9,1027,846357.0,0.0,996
996,17,1197,848210.0,0.0,997
997,24,1171,848245.0,0.0,998
998,21,1050,848331.0,0.0,999
999,8,1232,848680.0,0.0,1000
1000,31,1192,848759.0,0.0,1001
1001,31,1192,848919.0,0.0,1002
1002,39,1254,849098.0,0.0,1003
1003,31,1279,849140.0,0.0,1004
1004,31,1279,849431.0,0.0,1005
1005,21,1325,849747.0,0.0,1006
1006,31,1062,850304.0,0.0,1007
1007,31,1063,850509.0,0.0,1008
1008,31,1064,850923.0,0.0,1009
1009,31,1065,851155.0,0.0,1010
1010,31,1326,851386.0,0.0,1011
1011,18,1038,852075.0,0.0,1012
1012,39,1327,852321.0,0.0,1013
1013,39,1238,852777.0,0.0,1014
1014,8,1328,853175.0,0.0,1015
1015,4,1104,856007.0,0.0,1016
1016,17,1329,856546.0,0.0,1017
1017,4,1070,856875.0,0.0,1018
1018,9,1144,857198.0,0.0,1019
1019,39,1305,859071.0,0.0,1020
1020,9,1072,859949.0,0.0,1021
1021,39,1282,860231.0,0.0,1022
1022,9,1011,861337.0,0.0,1023
1023,39,1330,863921.0,0.0,1024
1024,39,1251,865356.0,0.0,1025
1025,23,1331,867279.0,0.0,1026
1026,3,1158,867895.0,0.0,1027
1027,3,1006,868411.0,0.0,1028
1028,2,1138,869257.0,0.0,1029
1029,2,1120,869668.0,0.0,1030
1030,2,1028,870063.0,0.0,1031
1031,2,1160,870541.0,0.0,1032
1032,3,1272,872114.0,0.0,1033
1033,3,1107,872474.0,0.0,1034
1034,3,1332,872725.0,0.0,1035
1035,2,1138,872743.0,0.0,1036
1036,3,1157,872989.0,0.0,1037
1037,18,989,877791.0,0.0,1038
1038,42,1103,878448.0,0.0,1039
1039,42,1333,878622.0,0.0,1040
1040,42,1334,879451.0,0.0,1041
1041,42,1335,879784.0,0.0,1042
1042,1,1054,881136.0,0.0,1043
1043,1,1224,886470.0,0.0,1044
1044,13,1131,901613.0,0.0,1045
1045,13,1238,901853.0,0.0,1046
1046,13,1336,902084.0,0.0,1047
1047,13,1090,902414.0,0.0,1048
1048,13,1154,903236.0,0.0,1049
1049,13,1051,903457.0,0.0,1050
1050,13,1257,903738.0,0.0,1051
1051,13,1034,903988.0,0.0,1052
1052,13,1337,904239.0,0.0,1053
1053,13,1099,904469.0,0.0,1054
1054,13,1179,904699.0,0.0,1055
1055,39,1177,907375.0,0.0,1056
1056,13,1257,907432.0,0.0,1057
1057,13,1338,908120.0,0.0,1058
1058,38,1339,909356.0,0.0,1059
1059,23,1087,911796.0,0.0,1060
1060,43,1031,912688.0,0.0,1061
1061,43,1245,913041.0,0.0,1062
1062,43,1118,913431.0,0.0,1063
1063,36,1266,915151.0,0.0,1064
1064,36,1196,915461.0,0.0,1065
1065,36,1189,915742.0,0.0,1066
1066,5,1217,915972.0,0.0,1067
1067,36,1194,916533.0,0.0,1068
1068,44,1321,916852.0,0.0,1069
1069,38,1219,917204.0,0.0,1070
1070,36,1191,917681.0,0.0,1071
1071,39,1237,917810.0,0.0,1072
1072,36,1237,917911.0,0.0,1073
1073,38,1173,918134.0,0.0,1074
1074,39,1237,920281.0,0.0,1075
1075,14,1013,921133.0,0.0,1076
1076,41,1340,921182.0,0.0,1077
1077,9,1341,921550.0,0.0,1078
1078,41,1342,921713.0,0.0,1079
1079,9,1343,921863.0,0.0,1080
1080,10,1198,922933.0,0.0,1081
1081,4,1344,923184.0,0.0,1082
1082,37,1237,923866.0,0.0,1083
1083,2,1160,924784.0,0.0,1084
1084,4,1225,925345.0,0.0,1085
1085,2,1143,925592.0,0.0,1086
1086,43,1118,925774.0,0.0,1087
1087,2,1345,925840.0,0.0,1088
1088,2,982,925999.0,0.0,1089
1089,43,1031,926219.0,0.0,1090
1090,43,1245,926473.0,0.0,1091
1091,43,1266,926746.0,0.0,1092
1092,4,1104,928185.0,0.0,1093
1093,10,1111,928202.0,0.0,1094
1094,4,1346,928537.0,0.0,1095
1095,4,1101,928926.0,0.0,1096
1096,4,1140,929164.0,0.0,1097
1097,4,989,929609.0,0.0,1098
1098,4,1347,930138.0,0.0,1099
1099,4,1132,930390.0,0.0,1100
1100,43,1198,931266.0,0.0,1101
1101,4,1280,931353.0,0.0,1102
1102,21,1195,931418.0,0.0,1103
1103,21,1256,931817.0,0.0,1104
1104,43,1348,931873.0,0.0,1105
1105,21,983,932024.0,0.0,1106
1106,43,1349,933101.0,0.0,1107
1107,39,1268,934156.0,0.0,1108
1108,4,1029,934236.0,0.0,1109
1109,16,1350,935455.0,0.0,1110
1110,43,1351,936493.0,0.0,1111
1111,43,1197,936745.0,0.0,1112
1112,30,1172,937121.0,0.0,1113
1113,30,1234,937381.0,0.0,1114
1114,43,1352,939522.0,0.0,1115
1115,21,1189,939679.0,0.0,1116
1116,30,1172,939823.0,0.0,1117
1117,37,1049,941213.0,0.0,1118
1118,2,1106,943043.0,0.0,1119
1119,11,1353,943473.0,0.0,1120
1120,11,1354,944435.0,0.0,1121
1121,11,1355,944615.0,0.0,1122
1122,43,1356,947337.0,0.0,1123
1123,36,1073,949970.0,0.0,1124
1124,33,1245,950450.0,0.0,1125
1125,36,1237,950589.0,0.0,1126
1126,2,1106,952144.0,0.0,1127
1127,33,1027,953626.0,0.0,1128
1128,1,1357,953769.0,0.0,1129
1129,33,1117,954597.0,0.0,1130
1130,33,1249,955274.0,0.0,1131
1131,33,1252,956355.0,0.0,1132
1132,2,1107,956508.0,0.0,1133
1133,2,1358,956832.0,0.0,1134
1134,2,1157,957063.0,0.0,1135
1135,2,1359,957377.0,0.0,1136
1136,33,1360,958117.0,0.0,1137
1137,39,1268,960318.0,0.0,1138
1138,4,1297,962588.0,0.0,1139
1139,39,1237,962812.0,0.0,1140
1140,2,1161,964902.0,0.0,1141
1141,6,1361,965672.0,0.0,1142
1142,33,1037,966853.0,0.0,1143
1143,2,1161,966973.0,0.0,1144
1144,2,1161,967462.0,0.0,1145
1145,2,1161,968884.0,0.0,1146
1146,2,1161,969212.0,0.0,1147
1147,33,1004,969241.0,0.0,1148
1148,2,1161,970693.0,0.0,1149
1149,45,1057,974601.0,0.0,1150
1150,2,1161,978042.0,0.0,1151
1151,43,1009,984229.0,0.0,1152
1152,41,1340,985475.0,0.0,1153
1153,13,1066,988273.0,0.0,1154
1154,13,1362,988934.0,0.0,1155
1155,10,1363,989889.0,0.0,1156
1156,10,1241,990485.0,0.0,1157
1157,45,1364,990883.0,0.0,1158
1158,29,1365,992064.0,0.0,1159
1159,36,1073,993932.0,0.0,1160
1160,11,1366,993976.0,0.0,1161
1161,23,1153,994475.0,0.0,1162
1162,28,1140,995380.0,0.0,1163
1163,13,1310,995451.0,0.0,1164
1164,13,1235,997558.0,0.0,1165
1165,13,1249,998260.0,0.0,1166
1166,15,1033,999350.0,0.0,1167
1167,41,1367,999707.0,0.0,1168
1168,41,1368,1000007.0,0.0,1169
1169,10,1104,1000216.0,0.0,1170
1170,37,1268,1000514.0,0.0,1171
1171,10,1186,1000990.0,0.0,1172
1172,5,1006,1001329.0,0.0,1173
1173,2,1107,1002388.0,0.0,1174
1174,18,1060,1002813.0,0.0,1175
1175,2,1161,1002853.0,0.0,1176
1176,41,1369,1003058.0,0.0,1177
1177,2,1161,1003599.0,0.0,1178
1178,2,1363,1004916.0,0.0,1179
1179,2,1120,1005155.0,0.0,1180
1180,2,1121,1005372.0,0.0,1181
1181,13,1313,1005706.0,0.0,1182
1182,13,1365,1005987.0,0.0,1183
1183,13,1075,1006540.0,0.0,1184
1184,45,987,1006660.0,0.0,1185
1185,41,1161,1007089.0,0.0,1186
1186,13,1370,1007523.0,0.0,1187
1187,13,1276,1008049.0,0.0,1188
1188,15,1033,1008269.0,0.0,1189
1189,13,1371,1008320.0,0.0,1190
1190,38,1372,1009999.0,0.0,1191
1191,39,1204,1011239.0,0.0,1192
1192,10,1373,1011294.0,0.0,1193
1193,39,1192,1011437.0,0.0,1194
1194,39,1279,1011660.0,0.0,1195
1195,10,1115,1011832.0,0.0,1196
1196,13,1066,1012206.0,0.0,1197
1197,39,1062,1012538.0,0.0,1198
1198,39,1063,1012738.0,0.0,1199
1199,13,1067,1012976.0,0.0,1200
1200,10,1374,1013112.0,0.0,1201
1201,39,1064,1013150.0,0.0,1202
1202,39,1065,1013381.0,0.0,1203
1203,39,1330,1013611.0,0.0,1204
1204,39,1204,1014307.0,0.0,1205
1205,16,1375,1016330.0,0.0,1206
1206,28,1376,1016820.0,0.0,1207
1207,45,1059,1018024.0,0.0,1208
1208,32,1294,1019621.0,0.0,1209
1209,45,1057,1019957.0,0.0,1210
1210,37,1222,1020146.0,0.0,1211
1211,24,1377,1021319.0,0.0,1212
1212,31,1343,1021759.0,0.0,1213
1213,39,1237,1022312.0,0.0,1214
1214,31,1343,1022879.0,0.0,1215
1215,7,1317,1023684.0,0.0,1216
1216,21,1378,1023832.0,0.0,1217
1217,31,1152,1023980.0,0.0,1218
1218,21,1339,1024307.0,0.0,1219
1219,31,1043,1024340.0,0.0,1220
1220,21,1077,1024560.0,0.0,1221
1221,18,1284,1024726.0,0.0,1222
1222,21,1301,1024758.0,0.0,1223
1223,21,1069,1025123.0,0.0,1224
1224,31,1039,1025660.0,0.0,1225
1225,18,1060,1025906.0,0.0,1226
1226,5,1037,1027309.0,0.0,1227
1227,4,1203,1028145.0,0.0,1228
1228,23,1184,1029326.0,0.0,1229
1229,18,1379,1030138.0,0.0,1230
1230,23,1193,1030198.0,0.0,1231
1231,21,1070,1030258.0,0.0,1232
1232,21,1201,1030441.0,0.0,1233
1233,21,1380,1030646.0,0.0,1234
1234,8,1191,1032367.0,0.0,1235
1235,8,1050,1033522.0,0.0,1236
1236,19,1381,1034793.0,0.0,1237
1237,23,1091,1034883.0,0.0,1238
1238,21,1189,1035432.0,0.0,1239
1239,21,1191,1035664.0,0.0,1240
1240,21,1194,1036185.0,0.0,1241
1241,39,1268,1036768.0,0.0,1242
1242,23,1153,1037141.0,0.0,1243
1243,21,1083,1037415.0,0.0,1244
1244,19,1382,1037862.0,0.0,1245
1245,19,1031,1038381.0,0.0,1246
1246,19,1383,1039948.0,0.0,1247
1247,19,991,1040178.0,0.0,1248
1248,19,1061,1040407.0,0.0,1249
1249,19,1247,1040826.0,0.0,1250
1250,28,1384,1041755.0,0.0,1251
1251,1,1053,1044852.0,0.0,1252
1252,1,1047,1045421.0,0.0,1253
1253,18,1284,1049552.0,0.0,1254
1254,20,1385,1050134.0,0.0,1255
1255,20,1210,1050629.0,0.0,1256
1256,20,1137,1050835.0,0.0,1257
1257,7,1317,1050951.0,0.0,1258
1258,20,1332,1053898.0,0.0,1259
1259,20,1358,1054111.0,0.0,1260
1260,20,1157,1054373.0,0.0,1261
1261,20,1359,1054671.0,0.0,1262
1262,20,1386,1055301.0,0.0,1263
1263,20,1387,1055589.0,0.0,1264
1264,20,1272,1055983.0,0.0,1265
1265,33,1255,1060149.0,0.0,1266
1266,4,1070,1062291.0,0.0,1267
1267,4,1388,1062433.0,0.0,1268
1268,4,1229,1062609.0,0.0,1269
1269,4,1077,1062840.0,0.0,1270
1270,16,1243,1063852.0,0.0,1271
1271,1,1053,1070911.0,0.0,1272
1272,1,1047,1071556.0,0.0,1273
1273,37,1263,1079349.0,0.0,1274
1274,29,1110,1083847.0,0.0,1275
1275,41,1161,1088817.0,0.0,1276
1276,33,1022,1089397.0,0.0,1277
1277,4,1031,1094622.0,0.0,1278
1278,6,1389,1096673.0,0.0,1279
1279,22,994,1106142.0,0.0,1280
1280,45,1390,1109188.0,0.0,1281
1281,22,994,1110193.0,0.0,1282
1282,22,1087,1111145.0,0.0,1283
1283,37,1168,1111312.0,0.0,1284
1284,37,1260,1111532.0,0.0,1285
1285,37,1244,1111752.0,0.0,1286
1286,8,1191,1111781.0,0.0,1287
1287,37,1262,1111993.0,0.0,1288
1288,5,1037,1118511.0,0.0,1289
1289,21,1242,1122986.0,0.0,1290
1290,45,1390,1123345.0,0.0,1291
1291,45,1390,1123997.0,0.0,1292
1292,19,1045,1124350.0,0.0,1293
1293,21,1386,1124756.0,0.0,1294
1294,23,1331,1126016.0,0.0,1295
1295,8,1268,1127631.0,0.0,1296
1296,28,1196,1128391.0,0.0,1297
1297,28,1194,1128631.0,0.0,1298
1298,28,1195,1128841.0,0.0,1299
1299,16,1391,1129001.0,0.0,1300
1300,28,1191,1129263.0,0.0,1301
1301,28,1189,1130003.0,0.0,1302
1302,32,1228,1135400.0,0.0,1303
1303,16,1074,1135754.0,0.0,1304
1304,5,1019,1142003.0,0.0,1305
1305,5,1197,1142749.0,0.0,1306
1306,5,992,1143628.0,0.0,1307
1307,33,1095,1146891.0,0.0,1308
1308,8,1392,1168171.0,0.0,1309
1309,11,1179,1169608.0,0.0,1310
1310,11,1393,1170221.0,0.0,1311
1311,8,1191,1170457.0,0.0,1312
1312,9,1022,1174889.0,0.0,1313
1313,8,1394,1175921.0,0.0,1314
1314,9,1117,1175922.0,0.0,1315
1315,8,991,1176162.0,0.0,1316
1316,8,1118,1176380.0,0.0,1317
1317,8,1061,1176623.0,0.0,1318
1318,37,1245,1177475.0,0.0,1319
1319,5,1113,1178663.0,0.0,1320
1320,39,1237,1179278.0,0.0,1321
1321,38,1248,1183365.0,0.0,1322
1322,33,1395,1184098.0,0.0,1323
1323,33,1033,1184548.0,0.0,1324
1324,18,1139,1185468.0,0.0,1325
1325,21,981,1185773.0,0.0,1326
1326,18,1379,1187102.0,0.0,1327
1327,4,1230,1187175.0,0.0,1328
1328,4,1167,1187511.0,0.0,1329
1329,4,1396,1187727.0,0.0,1330
1330,4,1159,1187885.0,0.0,1331
1331,4,1001,1188070.0,0.0,1332
1332,4,1397,1188305.0,0.0,1333
1333,4,992,1188589.0,0.0,1334
1334,41,1369,1189404.0,0.0,1335
1335,4,1299,1189530.0,0.0,1336
1336,4,1232,1189955.0,0.0,1337
1337,4,1281,1190169.0,0.0,1338
1338,4,1330,1191663.0,0.0,1339
1339,41,1161,1191799.0,0.0,1340
1340,23,1153,1194694.0,0.0,1341
1341,18,1060,1195433.0,0.0,1342
1342,36,1398,1197203.0,0.0,1343
1343,36,1398,1197439.0,0.0,1344
1344,16,1030,1201276.0,0.0,1345
1345,18,1284,1202645.0,0.0,1346
1346,16,1030,1203256.0,0.0,1347
1347,18,1060,1203736.0,0.0,1348
1348,16,1030,1204892.0,0.0,1349
1349,8,1191,1206087.0,0.0,1350
1350,8,1195,1206289.0,0.0,1351
1351,23,1259,1206295.0,0.0,1352
1352,8,1195,1206486.0,0.0,1353
1353,30,1015,1207073.0,0.0,1354
1354,30,1399,1207583.0,0.0,1355
1355,30,1015,1208254.0,0.0,1356
1356,30,1399,1209825.0,0.0,1357
1357,41,1303,1209827.0,0.0,1358
1358,41,1265,1210338.0,0.0,1359
1359,30,1399,1211346.0,0.0,1360
1360,41,1050,1212112.0,0.0,1361
1361,30,1015,1212756.0,0.0,1362
1362,33,1038,1215350.0,0.0,1363
1363,33,1095,1216477.0,0.0,1364
1364,33,1309,1217580.0,0.0,1365
1365,33,1245,1222454.0,0.0,1366
1366,13,1074,1222716.0,0.0,1367
1367,13,1216,1223267.0,0.0,1368
1368,39,1268,1223543.0,0.0,1369
1369,13,1202,1223578.0,0.0,1370
1370,13,1215,1224481.0,0.0,1371
1371,33,1400,1224820.0,0.0,1372
1372,39,1401,1225326.0,0.0,1373
1373,39,1402,1225591.0,0.0,1374
1374,39,1329,1225910.0,0.0,1375
1375,5,1017,1227218.0,0.0,1376
1376,13,1208,1228758.0,0.0,1377
1377,13,1042,1231763.0,0.0,1378
1378,13,1127,1232985.0,0.0,1379
1379,5,1021,1234590.0,0.0,1380
1380,13,1213,1235710.0,0.0,1381
1381,13,1097,1237764.0,0.0,1382
1382,5,1035,1240141.0,0.0,1383
1383,13,1212,1240248.0,0.0,1384
1384,13,1211,1240459.0,0.0,1385
1385,5,1061,1241001.0,0.0,1386
1386,13,1210,1241881.0,0.0,1387
1387,5,1006,1244271.0,0.0,1388
1388,13,1208,1248658.0,0.0,1389
1389,5,1282,1248723.0,0.0,1390
1390,13,1213,1249029.0,0.0,1391
1391,13,1213,1249479.0,0.0,1392
1392,13,1215,1249809.0,0.0,1393
1393,13,1097,1250069.0,0.0,1394
1394,13,1212,1250350.0,0.0,1395
1395,13,1012,1250642.0,0.0,1396
1396,13,1211,1250815.0,0.0,1397
1397,13,1210,1250999.0,0.0,1398
1398,13,1202,1251261.0,0.0,1399
1399,13,1127,1251511.0,0.0,1400
1400,11,1131,1251537.0,0.0,1401
1401,13,1042,1251752.0,0.0,1402
1402,13,1216,1252084.0,0.0,1403
1403,21,1065,1252148.0,0.0,1404
1404,13,1081,1252365.0,0.0,1405
1405,13,1083,1252626.0,0.0,1406
1406,13,1078,1252867.0,0.0,1407
1407,13,1088,1253149.0,0.0,1408
1408,13,1137,1253390.0,0.0,1409
1409,13,1045,1253831.0,0.0,1410
1410,13,1084,1254262.0,0.0,1411
1411,13,1274,1254735.0,0.0,1412
1412,13,1079,1255206.0,0.0,1413
1413,13,1383,1255459.0,0.0,1414
1414,5,1037,1255496.0,0.0,1415
1415,13,1382,1255689.0,0.0,1416
1416,13,1362,1255969.0,0.0,1417
1417,20,1107,1258655.0,0.0,1418
1418,20,1222,1258905.0,0.0,1419
1419,20,1157,1259348.0,0.0,1420
1420,20,1359,1259637.0,0.0,1421
1421,43,1238,1260116.0,0.0,1422
1422,39,1398,1260726.0,0.0,1423
1423,20,1138,1262311.0,0.0,1424
1424,5,1403,1262631.0,0.0,1425
1425,41,1161,1263910.0,0.0,1426
1426,13,1080,1263967.0,0.0,1427
1427,5,1247,1265646.0,0.0,1428
1428,13,1351,1266874.0,0.0,1429
1429,11,1236,1266926.0,0.0,1430
1430,13,1020,1267094.0,0.0,1431
1431,41,1161,1267290.0,0.0,1432
1432,5,1278,1271007.0,0.0,1433
1433,29,1404,1272023.0,0.0,1434
1434,17,1042,1273887.0,0.0,1435
1435,28,1196,1275034.0,0.0,1436
1436,28,1191,1275394.0,0.0,1437
1437,22,1087,1276032.0,0.0,1438
1438,22,1096,1276251.0,0.0,1439
1439,22,981,1276791.0,0.0,1440
1440,5,1230,1276878.0,0.0,1441
1441,22,1087,1277026.0,0.0,1442
1442,46,1405,1277686.0,0.0,1443
1443,11,1406,1278565.0,0.0,1444
1444,41,1161,1278732.0,0.0,1445
1445,22,1056,1279344.0,0.0,1446
1446,22,1096,1279570.0,0.0,1447
1447,37,1168,1279805.0,0.0,1448
1448,22,1057,1279828.0,0.0,1449
1449,22,1254,1280076.0,0.0,1450
1450,22,1246,1280307.0,0.0,1451
1451,30,1234,1280581.0,0.0,1452
1452,37,1244,1280675.0,0.0,1453
1453,22,1270,1280848.0,0.0,1454
1454,22,1271,1281122.0,0.0,1455
1455,22,1246,1281279.0,0.0,1456
1456,22,1056,1281436.0,0.0,1457
1457,22,1096,1281662.0,0.0,1458
1458,22,1057,1281920.0,0.0,1459
1459,21,1407,1281999.0,0.0,1460
1460,41,1010,1282152.0,0.0,1461
1461,22,1254,1282168.0,0.0,1462
1462,21,1112,1282237.0,0.0,1463
1463,22,1270,1282482.0,0.0,1464
1464,41,1265,1282525.0,0.0,1465
1465,22,1271,1282756.0,0.0,1466
1466,17,1202,1282764.0,0.0,1467
1467,21,1031,1282794.0,0.0,1468
1468,22,1055,1283050.0,0.0,1469
1469,22,981,1283326.0,0.0,1470
1470,21,1165,1283463.0,0.0,1471
1471,22,1087,1283560.0,0.0,1472
1472,22,1056,1283792.0,0.0,1473
1473,43,1245,1283827.0,0.0,1474
1474,22,1096,1284018.0,0.0,1475
1475,22,1057,1284276.0,0.0,1476
1476,22,1254,1284524.0,0.0,1477
1477,22,1246,1284755.0,0.0,1478
1478,43,1266,1285075.0,0.0,1479
1479,43,1381,1285256.0,0.0,1480
1480,22,1270,1285296.0,0.0,1481
1481,21,1193,1285666.0,0.0,1482
1482,30,1172,1286533.0,0.0,1483
1483,21,1057,1286727.0,0.0,1484
1484,21,1229,1287184.0,0.0,1485
1485,21,1333,1288158.0,0.0,1486
