source,destination,timestamp,state_label,comma_separated_list_of_features
0,68,628534.0,0,0.0,0.0
0,284,628773.0,0,0.0,0.0
0,285,629033.0,0,0.0,0.0
0,25,629694.0,0,0.0,0.0
0,28,630024.0,0,0.0,0.0
0,27,630450.0,0,0.0,0.0
29,286,631894.0,0,0.0,0.0
29,286,635188.0,0,0.0,0.0
7,287,636562.0,0,0.0,0.0
13,288,639412.0,0,0.0,0.0
12,0,643509.0,0,0.0,0.0
12,106,643750.0,0,0.0,0.0
12,75,643970.0,0,0.0,0.0
12,115,644191.0,0,0.0,0.0
12,76,644442.0,0,0.0,0.0
12,273,644683.0,0,0.0,0.0
12,265,644913.0,0,0.0,0.0
12,289,645454.0,0,0.0,0.0
12,290,645734.0,0,0.0,0.0
12,146,646596.0,0,0.0,0.0
4,52,647055.0,0,0.0,0.0
11,101,651304.0,0,0.0,0.0
4,11,652696.0,0,0.0,0.0
12,217,653216.0,0,0.0,0.0
1,179,657569.0,0,0.0,0.0
1,175,658177.0,0,0.0,0.0
11,117,658514.0,0,0.0,0.0
1,157,659229.0,0,0.0,0.0
12,61,659311.0,0,0.0,0.0
2,291,660382.0,0,0.0,0.0
9,152,660412.0,0,0.0,0.0
12,292,661024.0,0,0.0,0.0
16,293,661248.0,0,0.0,0.0
1,139,662156.0,0,0.0,0.0
8,245,662317.0,0,0.0,0.0
1,47,662549.0,0,0.0,0.0
1,179,662804.0,0,0.0,0.0
1,175,663410.0,0,0.0,0.0
2,294,663466.0,0,0.0,0.0
1,157,664459.0,0,0.0,0.0
12,295,664500.0,0,0.0,0.0
17,57,664672.0,0,0.0,0.0
4,77,665768.0,0,0.0,0.0
9,296,668585.0,0,0.0,0.0
14,0,668642.0,0,0.0,0.0
9,238,668867.0,0,0.0,0.0
34,264,669664.0,0,0.0,0.0
4,297,670459.0,0,0.0,0.0
14,52,670905.0,0,0.0,0.0
14,52,671702.0,0,0.0,0.0
28,298,672194.0,0,0.0,0.0
3,299,672491.0,0,0.0,0.0
3,7,672875.0,0,0.0,0.0
4,300,675269.0,0,0.0,0.0
15,262,676966.0,0,0.0,0.0
10,33,677594.0,0,0.0,0.0
7,210,678509.0,0,0.0,0.0
8,70,679894.0,0,0.0,0.0
1,125,680421.0,0,0.0,0.0
1,157,680746.0,0,0.0,0.0
27,215,681163.0,0,0.0,0.0
1,175,681320.0,0,0.0,0.0
27,213,681404.0,0,0.0,0.0
27,214,681614.0,0,0.0,0.0
4,36,681920.0,0,0.0,0.0
27,210,682034.0,0,0.0,0.0
20,132,682254.0,0,0.0,0.0
27,208,682254.0,0,0.0,0.0
1,157,682369.0,0,0.0,0.0
1,157,683031.0,0,0.0,0.0
1,157,684835.0,0,0.0,0.0
1,250,685774.0,0,0.0,0.0
1,9,686612.0,0,0.0,0.0
22,172,687292.0,0,0.0,0.0
4,301,688071.0,0,0.0,0.0
1,9,688156.0,0,0.0,0.0
32,302,688547.0,0,0.0,0.0
32,303,688994.0,0,0.0,0.0
32,284,690285.0,0,0.0,0.0
4,304,690750.0,0,0.0,0.0
15,262,690822.0,0,0.0,0.0
32,305,692035.0,0,0.0,0.0
32,306,692341.0,0,0.0,0.0
2,75,693204.0,0,0.0,0.0
2,115,693432.0,0,0.0,0.0
2,106,693669.0,0,0.0,0.0
2,78,693926.0,0,0.0,0.0
32,75,695307.0,0,0.0,0.0
2,307,696785.0,0,0.0,0.0
1,9,700243.0,0,0.0,0.0
32,308,707578.0,0,0.0,0.0
32,309,707801.0,0,0.0,0.0
32,167,709883.0,0,0.0,0.0
32,189,710363.0,0,0.0,0.0
2,310,714161.0,0,0.0,0.0
3,187,715582.0,0,0.0,0.0
17,209,716014.0,0,0.0,0.0
32,311,717249.0,0,0.0,0.0
3,76,717898.0,0,0.0,0.0
14,52,718560.0,0,0.0,0.0
32,195,718787.0,0,0.0,0.0
14,52,719357.0,0,0.0,0.0
7,78,726901.0,0,0.0,0.0
29,34,727415.0,0,0.0,0.0
27,175,729117.0,0,0.0,0.0
7,69,729475.0,0,0.0,0.0
27,270,730056.0,0,0.0,0.0
9,152,732535.0,0,0.0,0.0
27,45,732964.0,0,0.0,0.0
27,312,733447.0,0,0.0,0.0
27,69,734542.0,0,0.0,0.0
11,117,739847.0,0,0.0,0.0
9,278,743251.0,0,0.0,0.0
35,313,743766.0,0,0.0,0.0
29,314,744021.0,0,0.0,0.0
35,284,744237.0,0,0.0,0.0
9,315,744511.0,0,0.0,0.0
35,129,744518.0,0,0.0,0.0
9,89,745175.0,0,0.0,0.0
3,316,745344.0,0,0.0,0.0
35,317,745399.0,0,0.0,0.0
29,233,745423.0,0,0.0,0.0
9,318,745510.0,0,0.0,0.0
3,8,745594.0,0,0.0,0.0
8,184,746542.0,0,0.0,0.0
36,319,746608.0,0,0.0,0.0
8,58,747194.0,0,0.0,0.0
16,221,747826.0,0,0.0,0.0
8,243,748693.0,0,0.0,0.0
28,161,749781.0,0,0.0,0.0
8,198,749817.0,0,0.0,0.0
16,255,749929.0,0,0.0,0.0
35,133,749997.0,0,0.0,0.0
3,316,750084.0,0,0.0,0.0
35,240,751378.0,0,0.0,0.0
14,75,751900.0,0,0.0,0.0
36,281,751933.0,0,0.0,0.0
37,24,751970.0,0,0.0,0.0
0,250,752072.0,0,0.0,0.0
14,115,752110.0,0,0.0,0.0
0,75,752296.0,0,0.0,0.0
0,289,752818.0,0,0.0,0.0
20,98,752928.0,0,0.0,0.0
0,290,753089.0,0,0.0,0.0
0,0,753427.0,0,0.0,0.0
0,76,753688.0,0,0.0,0.0
20,320,753837.0,0,0.0,0.0
12,85,754047.0,0,0.0,0.0
12,321,754405.0,0,0.0,0.0
20,230,754539.0,0,0.0,0.0
38,195,755372.0,0,0.0,0.0
17,57,755408.0,0,0.0,0.0
16,322,755986.0,0,0.0,0.0
38,53,756471.0,0,0.0,0.0
35,313,757156.0,0,0.0,0.0
17,79,757571.0,0,0.0,0.0
3,249,757660.0,0,0.0,0.0
3,91,757956.0,0,0.0,0.0
37,159,759091.0,0,0.0,0.0
35,291,759669.0,0,0.0,0.0
36,187,760185.0,0,0.0,0.0
36,279,760415.0,0,0.0,0.0
20,86,760430.0,0,0.0,0.0
36,263,760625.0,0,0.0,0.0
36,281,760865.0,0,0.0,0.0
36,172,761065.0,0,0.0,0.0
36,282,761265.0,0,0.0,0.0
36,283,761625.0,0,0.0,0.0
36,323,761985.0,0,0.0,0.0
36,319,762436.0,0,0.0,0.0
38,324,762606.0,0,0.0,0.0
36,325,762716.0,0,0.0,0.0
1,243,762834.0,0,0.0,0.0
38,154,762938.0,0,0.0,0.0
20,86,763189.0,0,0.0,0.0
7,210,763960.0,0,0.0,0.0
4,42,765491.0,0,0.0,0.0
20,216,766264.0,0,0.0,0.0
23,314,766294.0,0,0.0,0.0
38,256,769716.0,0,0.0,0.0
39,212,771835.0,0,0.0,0.0
17,57,772222.0,0,0.0,0.0
1,243,773427.0,0,0.0,0.0
2,3,774119.0,0,0.0,0.0
8,58,775560.0,0,0.0,0.0
40,174,777698.0,0,0.0,0.0
28,140,777837.0,0,0.0,0.0
17,57,778303.0,0,0.0,0.0
6,278,780535.0,0,0.0,0.0
27,52,780700.0,0,0.0,0.0
35,231,781824.0,0,0.0,0.0
2,176,785642.0,0,0.0,0.0
17,57,785712.0,0,0.0,0.0
14,115,787611.0,0,0.0,0.0
32,326,789861.0,0,0.0,0.0
28,150,790324.0,0,0.0,0.0
1,327,790692.0,0,0.0,0.0
32,115,791031.0,0,0.0,0.0
1,125,791404.0,0,0.0,0.0
32,77,791844.0,0,0.0,0.0
32,114,793230.0,0,0.0,0.0
32,328,794603.0,0,0.0,0.0
32,329,795301.0,0,0.0,0.0
32,330,797390.0,0,0.0,0.0
1,125,798043.0,0,0.0,0.0
5,331,798202.0,0,0.0,0.0
3,332,799607.0,0,0.0,0.0
17,158,799711.0,0,0.0,0.0
32,333,799748.0,0,0.0,0.0
3,334,800086.0,0,0.0,0.0
32,335,802067.0,0,0.0,0.0
3,188,802275.0,0,0.0,0.0
5,119,802345.0,0,0.0,0.0
5,336,802919.0,0,0.0,0.0
32,337,803147.0,0,0.0,0.0
17,57,806130.0,0,0.0,0.0
17,158,809724.0,0,0.0,0.0
29,278,809748.0,0,0.0,0.0
17,57,816142.0,0,0.0,0.0
36,93,816788.0,0,0.0,0.0
27,69,817213.0,0,0.0,0.0
38,136,818504.0,0,0.0,0.0
27,312,818556.0,0,0.0,0.0
7,96,819258.0,0,0.0,0.0
17,158,819753.0,0,0.0,0.0
36,239,819839.0,0,0.0,0.0
36,241,821479.0,0,0.0,0.0
38,30,821677.0,0,0.0,0.0
36,242,821919.0,0,0.0,0.0
14,250,821972.0,0,0.0,0.0
26,147,822149.0,0,0.0,0.0
26,138,822469.0,0,0.0,0.0
35,313,823198.0,0,0.0,0.0
36,239,823269.0,0,0.0,0.0
36,240,824319.0,0,0.0,0.0
35,241,825810.0,0,0.0,0.0
9,338,826922.0,0,0.0,0.0
9,339,827106.0,0,0.0,0.0
14,250,828542.0,0,0.0,0.0
9,335,828551.0,0,0.0,0.0
14,52,830145.0,0,0.0,0.0
9,40,830656.0,0,0.0,0.0
38,273,832246.0,0,0.0,0.0
4,300,832923.0,0,0.0,0.0
3,17,834638.0,0,0.0,0.0
3,194,834928.0,0,0.0,0.0
4,20,837095.0,0,0.0,0.0
9,340,838142.0,0,0.0,0.0
9,20,838862.0,0,0.0,0.0
8,117,839604.0,0,0.0,0.0
17,57,840631.0,0,0.0,0.0
17,209,841780.0,0,0.0,0.0
3,165,842524.0,0,0.0,0.0
3,19,842836.0,0,0.0,0.0
17,158,843205.0,0,0.0,0.0
3,341,843286.0,0,0.0,0.0
3,342,843533.0,0,0.0,0.0
3,343,844248.0,0,0.0,0.0
3,14,845318.0,0,0.0,0.0
23,125,845334.0,0,0.0,0.0
11,152,845919.0,0,0.0,0.0
8,46,846357.0,0,0.0,0.0
16,216,848210.0,0,0.0,0.0
23,190,848245.0,0,0.0,0.0
20,69,848331.0,0,0.0,0.0
7,251,848680.0,0,0.0,0.0
30,211,848759.0,0,0.0,0.0
30,211,848919.0,0,0.0,0.0
38,273,849098.0,0,0.0,0.0
30,298,849140.0,0,0.0,0.0
30,298,849431.0,0,0.0,0.0
20,344,849747.0,0,0.0,0.0
30,81,850304.0,0,0.0,0.0
30,82,850509.0,0,0.0,0.0
30,83,850923.0,0,0.0,0.0
30,84,851155.0,0,0.0,0.0
30,345,851386.0,0,0.0,0.0
17,57,852075.0,0,0.0,0.0
38,346,852321.0,0,0.0,0.0
38,257,852777.0,0,0.0,0.0
7,347,853175.0,0,0.0,0.0
3,123,856007.0,0,0.0,0.0
16,348,856546.0,0,0.0,0.0
3,89,856875.0,0,0.0,0.0
8,163,857198.0,0,0.0,0.0
38,324,859071.0,0,0.0,0.0
8,91,859949.0,0,0.0,0.0
38,301,860231.0,0,0.0,0.0
8,30,861337.0,0,0.0,0.0
38,349,863921.0,0,0.0,0.0
38,270,865356.0,0,0.0,0.0
22,350,867279.0,0,0.0,0.0
2,177,867895.0,0,0.0,0.0
2,25,868411.0,0,0.0,0.0
1,157,869257.0,0,0.0,0.0
1,139,869668.0,0,0.0,0.0
1,47,870063.0,0,0.0,0.0
1,179,870541.0,0,0.0,0.0
2,291,872114.0,0,0.0,0.0
2,126,872474.0,0,0.0,0.0
2,351,872725.0,0,0.0,0.0
1,157,872743.0,0,0.0,0.0
2,176,872989.0,0,0.0,0.0
17,8,877791.0,0,0.0,0.0
41,122,878448.0,0,0.0,0.0
41,352,878622.0,0,0.0,0.0
41,353,879451.0,0,0.0,0.0
41,354,879784.0,0,0.0,0.0
0,73,881136.0,0,0.0,0.0
0,243,886470.0,0,0.0,0.0
12,150,901613.0,0,0.0,0.0
12,257,901853.0,0,0.0,0.0
12,355,902084.0,0,0.0,0.0
12,109,902414.0,0,0.0,0.0
12,173,903236.0,0,0.0,0.0
12,70,903457.0,0,0.0,0.0
12,276,903738.0,0,0.0,0.0
12,53,903988.0,0,0.0,0.0
12,356,904239.0,0,0.0,0.0
12,118,904469.0,0,0.0,0.0
12,198,904699.0,0,0.0,0.0
38,196,907375.0,0,0.0,0.0
12,276,907432.0,0,0.0,0.0
12,357,908120.0,0,0.0,0.0
37,358,909356.0,0,0.0,0.0
22,106,911796.0,0,0.0,0.0
42,50,912688.0,0,0.0,0.0
42,264,913041.0,0,0.0,0.0
42,137,913431.0,0,0.0,0.0
35,285,915151.0,0,0.0,0.0
35,215,915461.0,0,0.0,0.0
35,208,915742.0,0,0.0,0.0
4,236,915972.0,0,0.0,0.0
35,213,916533.0,0,0.0,0.0
43,340,916852.0,0,0.0,0.0
37,238,917204.0,0,0.0,0.0
35,210,917681.0,0,0.0,0.0
38,256,917810.0,0,0.0,0.0
35,256,917911.0,0,0.0,0.0
37,192,918134.0,0,0.0,0.0
38,256,920281.0,0,0.0,0.0
13,32,921133.0,0,0.0,0.0
40,359,921182.0,0,0.0,0.0
8,360,921550.0,0,0.0,0.0
40,361,921713.0,0,0.0,0.0
8,362,921863.0,0,0.0,0.0
9,217,922933.0,0,0.0,0.0
3,363,923184.0,0,0.0,0.0
36,256,923866.0,0,0.0,0.0
1,179,924784.0,0,0.0,0.0
3,244,925345.0,0,0.0,0.0
1,162,925592.0,0,0.0,0.0
42,137,925774.0,0,0.0,0.0
1,364,925840.0,0,0.0,0.0
1,1,925999.0,0,0.0,0.0
42,50,926219.0,0,0.0,0.0
42,264,926473.0,0,0.0,0.0
42,285,926746.0,0,0.0,0.0
3,123,928185.0,0,0.0,0.0
9,130,928202.0,0,0.0,0.0
3,365,928537.0,0,0.0,0.0
3,120,928926.0,0,0.0,0.0
3,159,929164.0,0,0.0,0.0
3,8,929609.0,0,0.0,0.0
3,366,930138.0,0,0.0,0.0
3,151,930390.0,0,0.0,0.0
42,217,931266.0,0,0.0,0.0
3,299,931353.0,0,0.0,0.0
20,214,931418.0,0,0.0,0.0
20,275,931817.0,0,0.0,0.0
42,367,931873.0,0,0.0,0.0
20,2,932024.0,0,0.0,0.0
42,368,933101.0,0,0.0,0.0
38,287,934156.0,0,0.0,0.0
3,48,934236.0,0,0.0,0.0
15,369,935455.0,0,0.0,0.0
42,370,936493.0,0,0.0,0.0
42,216,936745.0,0,0.0,0.0
29,191,937121.0,0,0.0,0.0
29,253,937381.0,0,0.0,0.0
42,371,939522.0,0,0.0,0.0
20,208,939679.0,0,0.0,0.0
29,191,939823.0,0,0.0,0.0
36,68,941213.0,0,0.0,0.0
1,125,943043.0,0,0.0,0.0
10,372,943473.0,0,0.0,0.0
10,373,944435.0,0,0.0,0.0
10,374,944615.0,0,0.0,0.0
42,375,947337.0,0,0.0,0.0
35,92,949970.0,0,0.0,0.0
32,264,950450.0,0,0.0,0.0
35,256,950589.0,0,0.0,0.0
1,125,952144.0,0,0.0,0.0
32,46,953626.0,0,0.0,0.0
0,376,953769.0,0,0.0,0.0
32,136,954597.0,0,0.0,0.0
32,268,955274.0,0,0.0,0.0
32,271,956355.0,0,0.0,0.0
1,126,956508.0,0,0.0,0.0
1,377,956832.0,0,0.0,0.0
1,176,957063.0,0,0.0,0.0
1,378,957377.0,0,0.0,0.0
32,379,958117.0,0,0.0,0.0
38,287,960318.0,0,0.0,0.0
3,316,962588.0,0,0.0,0.0
38,256,962812.0,0,0.0,0.0
1,180,964902.0,0,0.0,0.0
5,380,965672.0,0,0.0,0.0
32,56,966853.0,0,0.0,0.0
1,180,966973.0,0,0.0,0.0
1,180,967462.0,0,0.0,0.0
1,180,968884.0,0,0.0,0.0
1,180,969212.0,0,0.0,0.0
32,23,969241.0,0,0.0,0.0
1,180,970693.0,0,0.0,0.0
44,76,974601.0,0,0.0,0.0
1,180,978042.0,0,0.0,0.0
42,28,984229.0,0,0.0,0.0
40,359,985475.0,0,0.0,0.0
12,85,988273.0,0,0.0,0.0
12,381,988934.0,0,0.0,0.0
9,382,989889.0,0,0.0,0.0
9,260,990485.0,0,0.0,0.0
44,383,990883.0,0,0.0,0.0
28,384,992064.0,0,0.0,0.0
35,92,993932.0,0,0.0,0.0
10,385,993976.0,0,0.0,0.0
22,172,994475.0,0,0.0,0.0
27,159,995380.0,0,0.0,0.0
12,329,995451.0,0,0.0,0.0
12,254,997558.0,0,0.0,0.0
12,268,998260.0,0,0.0,0.0
14,52,999350.0,0,0.0,0.0
40,386,999707.0,0,0.0,0.0
40,387,1000007.0,0,0.0,0.0
9,123,1000216.0,0,0.0,0.0
36,287,1000514.0,0,0.0,0.0
9,205,1000990.0,0,0.0,0.0
4,25,1001329.0,0,0.0,0.0
1,126,1002388.0,0,0.0,0.0
17,79,1002813.0,0,0.0,0.0
1,180,1002853.0,0,0.0,0.0
40,388,1003058.0,0,0.0,0.0
1,180,1003599.0,0,0.0,0.0
1,382,1004916.0,0,0.0,0.0
1,139,1005155.0,0,0.0,0.0
1,140,1005372.0,0,0.0,0.0
12,332,1005706.0,0,0.0,0.0
12,384,1005987.0,0,0.0,0.0
12,94,1006540.0,0,0.0,0.0
44,6,1006660.0,0,0.0,0.0
40,180,1007089.0,0,0.0,0.0
12,389,1007523.0,0,0.0,0.0
12,295,1008049.0,0,0.0,0.0
14,52,1008269.0,0,0.0,0.0
12,390,1008320.0,0,0.0,0.0
37,391,1009999.0,0,0.0,0.0
38,223,1011239.0,0,0.0,0.0
9,392,1011294.0,0,0.0,0.0
38,211,1011437.0,0,0.0,0.0
38,298,1011660.0,0,0.0,0.0
9,134,1011832.0,0,0.0,0.0
12,85,1012206.0,0,0.0,0.0
38,81,1012538.0,0,0.0,0.0
38,82,1012738.0,0,0.0,0.0
12,86,1012976.0,0,0.0,0.0
9,393,1013112.0,0,0.0,0.0
38,83,1013150.0,0,0.0,0.0
38,84,1013381.0,0,0.0,0.0
38,349,1013611.0,0,0.0,0.0
38,223,1014307.0,0,0.0,0.0
15,394,1016330.0,0,0.0,0.0
27,395,1016820.0,0,0.0,0.0
44,78,1018024.0,0,0.0,0.0
31,313,1019621.0,0,0.0,0.0
44,76,1019957.0,0,0.0,0.0
36,241,1020146.0,0,0.0,0.0
23,396,1021319.0,0,0.0,0.0
30,362,1021759.0,0,0.0,0.0
38,256,1022312.0,0,0.0,0.0
30,362,1022879.0,0,0.0,0.0
6,336,1023684.0,0,0.0,0.0
20,397,1023832.0,0,0.0,0.0
30,171,1023980.0,0,0.0,0.0
20,358,1024307.0,0,0.0,0.0
30,62,1024340.0,0,0.0,0.0
20,96,1024560.0,0,0.0,0.0
17,303,1024726.0,0,0.0,0.0
20,320,1024758.0,0,0.0,0.0
20,88,1025123.0,0,0.0,0.0
30,58,1025660.0,0,0.0,0.0
17,79,1025906.0,0,0.0,0.0
4,56,1027309.0,0,0.0,0.0
3,222,1028145.0,0,0.0,0.0
22,203,1029326.0,0,0.0,0.0
17,398,1030138.0,0,0.0,0.0
22,212,1030198.0,0,0.0,0.0
20,89,1030258.0,0,0.0,0.0
20,220,1030441.0,0,0.0,0.0
20,399,1030646.0,0,0.0,0.0
7,210,1032367.0,0,0.0,0.0
7,69,1033522.0,0,0.0,0.0
18,400,1034793.0,0,0.0,0.0
22,110,1034883.0,0,0.0,0.0
20,208,1035432.0,0,0.0,0.0
20,210,1035664.0,0,0.0,0.0
20,213,1036185.0,0,0.0,0.0
38,287,1036768.0,0,0.0,0.0
22,172,1037141.0,0,0.0,0.0
20,102,1037415.0,0,0.0,0.0
18,401,1037862.0,0,0.0,0.0
18,50,1038381.0,0,0.0,0.0
18,402,1039948.0,0,0.0,0.0
18,10,1040178.0,0,0.0,0.0
18,80,1040407.0,0,0.0,0.0
18,266,1040826.0,0,0.0,0.0
27,403,1041755.0,0,0.0,0.0
0,72,1044852.0,0,0.0,0.0
0,66,1045421.0,0,0.0,0.0
17,303,1049552.0,0,0.0,0.0
19,404,1050134.0,0,0.0,0.0
19,229,1050629.0,0,0.0,0.0
19,156,1050835.0,0,0.0,0.0
6,336,1050951.0,0,0.0,0.0
19,351,1053898.0,0,0.0,0.0
19,377,1054111.0,0,0.0,0.0
19,176,1054373.0,0,0.0,0.0
19,378,1054671.0,0,0.0,0.0
19,405,1055301.0,0,0.0,0.0
19,406,1055589.0,0,0.0,0.0
19,291,1055983.0,0,0.0,0.0
32,274,1060149.0,0,0.0,0.0
3,89,1062291.0,0,0.0,0.0
3,407,1062433.0,0,0.0,0.0
3,248,1062609.0,0,0.0,0.0
3,96,1062840.0,0,0.0,0.0
15,262,1063852.0,0,0.0,0.0
0,72,1070911.0,0,0.0,0.0
0,66,1071556.0,0,0.0,0.0
36,282,1079349.0,0,0.0,0.0
28,129,1083847.0,0,0.0,0.0
40,180,1088817.0,0,0.0,0.0
32,41,1089397.0,0,0.0,0.0
3,50,1094622.0,0,0.0,0.0
5,408,1096673.0,0,0.0,0.0
21,13,1106142.0,0,0.0,0.0
44,409,1109188.0,0,0.0,0.0
21,13,1110193.0,0,0.0,0.0
21,106,1111145.0,0,0.0,0.0
36,187,1111312.0,0,0.0,0.0
36,279,1111532.0,0,0.0,0.0
36,263,1111752.0,0,0.0,0.0
7,210,1111781.0,0,0.0,0.0
36,281,1111993.0,0,0.0,0.0
4,56,1118511.0,0,0.0,0.0
20,261,1122986.0,0,0.0,0.0
44,409,1123345.0,0,0.0,0.0
44,409,1123997.0,0,0.0,0.0
18,64,1124350.0,0,0.0,0.0
20,405,1124756.0,0,0.0,0.0
22,350,1126016.0,0,0.0,0.0
7,287,1127631.0,0,0.0,0.0
27,215,1128391.0,0,0.0,0.0
27,213,1128631.0,0,0.0,0.0
27,214,1128841.0,0,0.0,0.0
15,410,1129001.0,0,0.0,0.0
27,210,1129263.0,0,0.0,0.0
27,208,1130003.0,0,0.0,0.0
31,247,1135400.0,0,0.0,0.0
15,93,1135754.0,0,0.0,0.0
4,38,1142003.0,0,0.0,0.0
4,216,1142749.0,0,0.0,0.0
4,11,1143628.0,0,0.0,0.0
32,114,1146891.0,0,0.0,0.0
7,411,1168171.0,0,0.0,0.0
10,198,1169608.0,0,0.0,0.0
10,412,1170221.0,0,0.0,0.0
7,210,1170457.0,0,0.0,0.0
8,41,1174889.0,0,0.0,0.0
7,413,1175921.0,0,0.0,0.0
8,136,1175922.0,0,0.0,0.0
7,10,1176162.0,0,0.0,0.0
7,137,1176380.0,0,0.0,0.0
7,80,1176623.0,0,0.0,0.0
36,264,1177475.0,0,0.0,0.0
4,132,1178663.0,0,0.0,0.0
38,256,1179278.0,0,0.0,0.0
37,267,1183365.0,0,0.0,0.0
32,414,1184098.0,0,0.0,0.0
32,52,1184548.0,0,0.0,0.0
17,158,1185468.0,0,0.0,0.0
20,0,1185773.0,0,0.0,0.0
17,398,1187102.0,0,0.0,0.0
3,249,1187175.0,0,0.0,0.0
3,186,1187511.0,0,0.0,0.0
3,415,1187727.0,0,0.0,0.0
3,178,1187885.0,0,0.0,0.0
3,20,1188070.0,0,0.0,0.0
3,416,1188305.0,0,0.0,0.0
3,11,1188589.0,0,0.0,0.0
40,388,1189404.0,0,0.0,0.0
3,318,1189530.0,0,0.0,0.0
3,251,1189955.0,0,0.0,0.0
3,300,1190169.0,0,0.0,0.0
3,349,1191663.0,0,0.0,0.0
40,180,1191799.0,0,0.0,0.0
22,172,1194694.0,0,0.0,0.0
17,79,1195433.0,0,0.0,0.0
35,417,1197203.0,0,0.0,0.0
35,417,1197439.0,0,0.0,0.0
15,49,1201276.0,0,0.0,0.0
17,303,1202645.0,0,0.0,0.0
15,49,1203256.0,0,0.0,0.0
17,79,1203736.0,0,0.0,0.0
15,49,1204892.0,0,0.0,0.0
7,210,1206087.0,0,0.0,0.0
7,214,1206289.0,0,0.0,0.0
22,278,1206295.0,0,0.0,0.0
7,214,1206486.0,0,0.0,0.0
29,34,1207073.0,0,0.0,0.0
29,418,1207583.0,0,0.0,0.0
29,34,1208254.0,0,0.0,0.0
29,418,1209825.0,0,0.0,0.0
40,322,1209827.0,0,0.0,0.0
40,284,1210338.0,0,0.0,0.0
29,418,1211346.0,0,0.0,0.0
40,69,1212112.0,0,0.0,0.0
29,34,1212756.0,0,0.0,0.0
32,57,1215350.0,0,0.0,0.0
32,114,1216477.0,0,0.0,0.0
32,328,1217580.0,0,0.0,0.0
32,264,1222454.0,0,0.0,0.0
12,93,1222716.0,0,0.0,0.0
12,235,1223267.0,0,0.0,0.0
38,287,1223543.0,0,0.0,0.0
12,221,1223578.0,0,0.0,0.0
12,234,1224481.0,0,0.0,0.0
32,419,1224820.0,0,0.0,0.0
38,420,1225326.0,0,0.0,0.0
38,421,1225591.0,0,0.0,0.0
38,348,1225910.0,0,0.0,0.0
4,36,1227218.0,0,0.0,0.0
12,227,1228758.0,0,0.0,0.0
12,61,1231763.0,0,0.0,0.0
12,146,1232985.0,0,0.0,0.0
4,40,1234590.0,0,0.0,0.0
12,232,1235710.0,0,0.0,0.0
12,116,1237764.0,0,0.0,0.0
4,54,1240141.0,0,0.0,0.0
12,231,1240248.0,0,0.0,0.0
12,230,1240459.0,0,0.0,0.0
4,80,1241001.0,0,0.0,0.0
12,229,1241881.0,0,0.0,0.0
4,25,1244271.0,0,0.0,0.0
12,227,1248658.0,0,0.0,0.0
4,301,1248723.0,0,0.0,0.0
12,232,1249029.0,0,0.0,0.0
12,232,1249479.0,0,0.0,0.0
12,234,1249809.0,0,0.0,0.0
12,116,1250069.0,0,0.0,0.0
12,231,1250350.0,0,0.0,0.0
12,31,1250642.0,0,0.0,0.0
12,230,1250815.0,0,0.0,0.0
12,229,1250999.0,0,0.0,0.0
12,221,1251261.0,0,0.0,0.0
12,146,1251511.0,0,0.0,0.0
10,150,1251537.0,0,0.0,0.0
12,61,1251752.0,0,0.0,0.0
12,235,1252084.0,0,0.0,0.0
20,84,1252148.0,0,0.0,0.0
12,100,1252365.0,0,0.0,0.0
12,102,1252626.0,0,0.0,0.0
12,97,1252867.0,0,0.0,0.0
12,107,1253149.0,0,0.0,0.0
12,156,1253390.0,0,0.0,0.0
12,64,1253831.0,0,0.0,0.0
12,103,1254262.0,0,0.0,0.0
12,293,1254735.0,0,0.0,0.0
12,98,1255206.0,0,0.0,0.0
12,402,1255459.0,0,0.0,0.0
4,56,1255496.0,0,0.0,0.0
12,401,1255689.0,0,0.0,0.0
12,381,1255969.0,0,0.0,0.0
19,126,1258655.0,0,0.0,0.0
19,241,1258905.0,0,0.0,0.0
19,176,1259348.0,0,0.0,0.0
19,378,1259637.0,0,0.0,0.0
42,257,1260116.0,0,0.0,0.0
38,417,1260726.0,0,0.0,0.0
19,157,1262311.0,0,0.0,0.0
4,422,1262631.0,0,0.0,0.0
40,180,1263910.0,0,0.0,0.0
12,99,1263967.0,0,0.0,0.0
4,266,1265646.0,0,0.0,0.0
12,370,1266874.0,0,0.0,0.0
10,255,1266926.0,0,0.0,0.0
12,39,1267094.0,0,0.0,0.0
40,180,1267290.0,0,0.0,0.0
4,297,1271007.0,0,0.0,0.0
28,423,1272023.0,0,0.0,0.0
16,61,1273887.0,0,0.0,0.0
27,215,1275034.0,0,0.0,0.0
27,210,1275394.0,0,0.0,0.0
21,106,1276032.0,0,0.0,0.0
21,115,1276251.0,0,0.0,0.0
21,0,1276791.0,0,0.0,0.0
4,249,1276878.0,0,0.0,0.0
21,106,1277026.0,0,0.0,0.0
45,424,1277686.0,0,0.0,0.0
10,425,1278565.0,0,0.0,0.0
40,180,1278732.0,0,0.0,0.0
21,75,1279344.0,0,0.0,0.0
21,115,1279570.0,0,0.0,0.0
36,187,1279805.0,0,0.0,0.0
21,76,1279828.0,0,0.0,0.0
21,273,1280076.0,0,0.0,0.0
21,265,1280307.0,0,0.0,0.0
29,253,1280581.0,0,0.0,0.0
36,263,1280675.0,0,0.0,0.0
21,289,1280848.0,0,0.0,0.0
